
0	5.25	3.5	
0	4.8125	3.17188	
0	4.41602	2.87109	
0	4.05713	2.59509	
0	3.73274	2.34152	
0	3.44005	2.10823	
0	3.17652	1.89322	
0	2.93987	1.69469	
0	2.72803	1.51095	
0	2.53917	1.34045	
0	2.37161	1.18175	
0	2.22389	1.03352	
0	2.0947	0.894529	
0	1.98289	0.76361	
0	1.88743	0.63968	
0	1.80747	0.521715	
0	1.74226	0.408748	
0	1.69117	0.299857	
0	1.65368	0.194159	
0	1.62941	0.0908034	
0	1.61806	0	
